Id,Label
9901012,Black Holes; Shock Waves; and Causality in the AdS/CFT Correspondence
9901073,Monopoles in non-Abelian Dirac-Born-Infeld Theory
9901045,The O(dd) Story of Massive Supergravity
9901113,On rigid string instantons in four dimensions
9901078,The D8-Brane Tied up: String and Brane Solutions in Massive Type IIA
9901030,Symmetric Subgroups of Gauged Supergravities and AdS String Theory
9901038,Haploid (2;2)-Superfields In 2-Dimensional Spacetime
9901134,A Note on Anomalies in the AdS/CFT Correspondence
9901051,Bosonization and Duality in 2+1-Dimensions: Applications in Gauged
9901146,Two Lectures on D-Geometry and Noncommutative Geometry
9901094,Supersolutions
9901147,Near-Horizon Virasoro Symmetry and the Entropy of de Sitter Space in Any
9901124,One-instanton predictions of Seiberg-Witten curves for product groups
9901010,Universal Procedure for Enforcing Quantum Constraints
9901157,Elementary-Particle Propagation via 3-Scale ``Towers of Quartet Rings''
9901061,Computation of Lickorish's Three Manifold Invariants using Chern-Simons
9901142,On the Correspondence Between the Strongly Coupled 2-Flavor Lattice
9902004,World Volume Noncommutativity versus Target Space Noncommutativity
9901153,N=1; D=10 Tensionless Superbranes II
9902009,Master equation in the general gauge: on the problem of infinite
9901055,The Super D9-Brane and its Truncations
9901144,Holographic Normal Ordering and Multi-particle States in the AdS/CFT
9901082,Quantization of Floreanini-Jackiw chiral harmonic oscillator
9901059,D-particles in the space-time of the shock wave
9901069,BF Description of Higher-Dimensional Gravity Theories
9901114,Definition of Magnetic Monopole Numbers for SU(N) Lattice Gauge-Higgs
9901127,Diffeomorphism invariant SU(N) gauge theories
9901071,Representations of Spacetime as Unitary Operation Classes or Against the
9901110,Comparison of quantum field perturbation theory for the light front with
9901037,From Yang-Mills Field to Solitons and back again
9901117,Non-perturbative triality in heterotic and type II N=2 strings
9901065,Possible Physical Manifestation of the Weyl Non-Abelian Gauge Field
9902015,Mathematical aspects of chiral gauge theories on the lattice
9901032,BPS Domain Walls in Large N Supersymmetric QCD
9901098,N=1 supersymmetric SU(4)xSU(2)LxSU(2)R effective theory from the weakly
9901057,Worldsheet Fluctuations and the Heavy Quark Potential in the AdS/CFT
9901106,Coleman-Weinberg Mechanism and Interaction of D3-Branes in Type 0 String
9901088,The D1-D5 Brane System in Type I String Theory
9901050,Black holes and branes in string theory
9901040,Use of meanders and train tracks for description of defects and textures
9901007,Bosonic description of a Tomonaga-Luttinger model with impurities
9901036,On topological interpretation of quantum numbers
9901017,Five--Branes and Supersymmetry Breaking in M--Theory
9901099,Chen's Iterated Integral represents the Operator Product Expansion
9901048,The Operator Spectrum of the Six-dimensional (1;0) Theory
9901056,Rotating D3-branes and QCD in three dimensions
9901015,Two algebraic properties of thermal quantum field theories
9901004,Brane Waves; Yang-Mills theories and Causality
9901093,Matrix String Theory and its Moduli Space
9901143,String Corrections to the Hawking-Page Phase Transition
9901140,General massive gauge theory
9901021,Conformal Anomaly Of Submanifold Observables In AdS/CFT Correspondence
9901046,A Lie Group Structure Underlying the Triplectic Geometry
9901097,Hamilton-Jacobi treatment of fields with constraints
9901161,Duality in the Context of Topological Quantum Field Theory
9901132,General structure of the graviton self-energy
9901085,String Scattering from D-branes in Type 0 Theories
9901076,S-Matrices from AdS Spacetime
9901089,Hilbert Schemes; Separated Variables; and D-Branes
9901151,Holomorphic Anomaly Equation and BPS State Counting of Rational Elliptic
9901087,Thermodynamics and Statistical Mechanics of Induced Liouville Gravity
9902002,On the Two Dimensional Fermion Determinant at Finite Temperature
9902006,Vacuum Energy; Variational Methods and the Casimir Energy
9902003,Chern-Simons Supergravities with Off-Shell Local Superalgebras
9901005,Issues of Heterotic (0;2) Compactifications
9901125,Higher Derivative Chern--Simons Extensions
9901079,Holography in the Flat Space Limit
9901141,Light-cone quantization of two dimensional field theory in the path
9901043,Singleton physics
9901028,Non-Perturbative Structure in Heterotic Strings from Dual F-Theory
9901116,Spectrum Generating Algebra and No-Ghost Theorem for Fermionic Massive
9901165,Global Path Integral Quantization of Yang-Mills Theory
9901133,Operatorial quantization of Born-Infeld Skyrmions
9901101,A Non-supersymmetric Large N CFT from Type 0 String Theory
9901084,On Different Formulations of Chiral Bosons
9901035,Nambu-Goldstone Mechanism in Real-Time Thermal Field Theory
9901047,Use of Quadratic Differentials for Description of Defects and Textures
9901149,Anti-de Sitter Black Holes in Gauged N=8 Supergravity
9901092,Fundamental Strings as Black Bodies
9901003,N=1 D=4 supermembrane in the coset approach
9902011,The ultraviolet Behaviour of Integrable Quantum Field Theories; Affine
9901023,Fermionic One-Loop Corrections to Soliton Energies in 1+1 Dimensions
9901041,New N=1 Superconformal Field Theories and their Supergravity Description
9901103,The Effective Kahler Potential And Extra Space-Time Dimensions
9901027,Super Eightbrane in Superspace
9902001,Algebraic Structure in 0<c<1 Open-Closed String Field Theories
9901122,D-branes in an AdS_3 background
9901104,Twelve-Dimensional Supersymmetric Gauge Theory as the Large N Limit
9901131,On zigzag-invariant strings
9901156,Infrared behavior of graviton-graviton scattering
9901107,Moduli Space Dimensions of Multi-Pronged Strings
9901160,D=10 Chiral Tensionless Super p-Branes
9902010,A note on a relation between the Killing spinor and Einstein equations
9901123,Classification of the N=2; Z2 X Z2-symmetric type II orbifolds and their
9901019,New Numerical Methods for Iterative or Perturbative Solution of Quantum
9901042,K-Theory; Reality; and Orientifolds
9901066,Black Holes and Super Black Holes as Chern Simons Theories in 2+1
9901074,Chiral lagrangians and the QCD string
9901102,Killing spinors; supersymmetries and rotating intersecting branes
9901013,The Theory of Stochastic Space-Time. II. Quantum Theory of Relativity
9901150,F-Theories on Double Sextics and Effective String Theories
9901121,Three-point Green function of the stress-energy tensor in the AdS/CFT
9901100,Spherical gauge fields
9901075,Symmetric Instantons and Skyrme Fields
9901029,Quantum Field Theory in Light-Front coordinates
9901049,Dynamical mass generation of a two-component fermion in
9901002,Exact Absorption Probability in the Extremal Six-Dimensional Dyonic
9902013,Bogolyubov Quasiparticles in Constrained Systems
9901081,SU(2) Skyrme Vortices
9901109,A New Constraint on Strongly Coupled Field Theories
9901064,Supersymmetrization of generalized Freedman-Townsend models
9901020,Higher Derivative Couplings and Heterotic-Type I Duality in Eight
9901033,Are M-atrix theory and Maldacena's conjecture related?
9901158,Ten Dimensional Black Hole and the D0-brane Threshold Bound State
9901155,Calculation of Wilson loops in 2-dimensional Yang-Mills theories
9901112,Bering's proposal for boundary contribution to the Poisson bracket
9902008,Local conserved charges in principal chiral models
9901148,Three-dimensional quantum geometry and black holes
9901154,Non-trivial flat connections on the 3-torus I: G_2 and the orthogonal
9901022,On New Conformal Field Theories with Affine Fusion Rules
9901136,D0-D8-F1 in Massive IIA SUGRA
9901001,String Junctions and Their Duals in Heterotic String Theory
9901024,Light-front Quantized Field Theory: Some New Results
9901018,From Threebranes to Large N Gauge Theories
9901067,N=2 Massive superparticle: the Minimality Principle and the k-symmetry
9901053,2D Yang-Mills Theory as a Matrix String Theory
9901096,On the regularity of static axially symmetric solutions in SU(2)
9901077,Supersymmetry algebra and BPS states of super Yang-Mills theories on
9901014,Non-BPS States in Heterotic - Type IIA Duality
9901086,Casimir Surface Force on a Dilute Dielectric Ball
9901135,Black Holes and Five-brane Thermodynamics
9901120,Whitham Deformations of Seiberg-Witten Curves for Classical Gauge Groups
9901163,An index theorem for non-standard Dirac operators
9901129,The Standard Model in the Alpha gauge is not renormalizable
9901016,Spinors on manifolds with boundary: APS index theorems with torsion
9901008,Orientifolds of Matrix theory and Noncommutative Geometry
9901072,Moyal Nahm Equations
9901083,Hamilton-Jacobi quantization of the finite dimensional systems with
9901052,Finite-temperature supersymmetry as a constrained supergravity
9901130,SL(4;R) generating symmetry in five-dimensional gravity coupled to
9901138,Can QFT be UV finite as well as effective ?
9901119,Conformal anomaly for 2d and 4d dilaton coupled spinors
9902007,Black Holes and Quantum Mechanics
9901091,Branes at Generalized Conifolds and Toric Geometry
9901044,Classical Corrections in String Cosmology
9901164,Non-local symmetries of the closed N=2 string
9901145,Hermitian analyticity versus Real analyticity in two-dimensional
9901128,Multi-Instanton Calculus and the AdS/CFT Correspondence in N=4
9901105,Non-perturbative membrane spin-orbit couplings in M/IIA theory
9901034,Conformal Symmetry in Matrix Model beyond the Eikonal Approximation
9901118,On Affine Lie Superalgebras; AdS_3/CFT Correspondence And World-Sheets
9902014,Functional versus canonical quantization of a nonlocal massive
9902026,U(1)xSU(m)_1 Theory and c=m W_{1+\infty} Minimal Models in the
9902067,Supergravity Models for 3+1 Dimensional QCD
9903031,D-branes and Discrete Torsion II
9903004,Probing the Nielsen identities
9902153,Correlation Functions of Operators and Wilson Surfaces in the d=6; (0;2)
9902019,Derivative Expansion of the One-Loop Effective Action in QED
9902127,Relation between Tunneling and Particle Production in Vacuum Decay
9902063,SU(2) Charges as Angular-momentum in N=1 Self-dual Supergravity
9903013,4D; N = 2 Supersymmetric Off-shell Sigma-Models on the Cotangent Bundles
9902057,Casimir Energy for Spherical boundaries
9903078,M-Theory and Stringy Corrections to Anti-de Sitter Black Holes and
9902154,Perturbing Topological Field Theories
9903088,WDVV Equations and Seiberg-Witten theory
9902191,On Field/String Theory Approach to Theta Dependence in Large N
9903015,Brane Mechanics
9903124,Interconnections between type II superstrings; M theory and N=4
9902174,Operator approach to the Gluing Theorem in String Field Theory
9903002,Lax Pairs and Spectral Curves for Calogero-Moser and Spin Calogero-Moser
9902077,Quantum Field Theory in a Topology Changing Universe
9903039,On the microcanonical description of D-brane thermodynamics
9902147,Conserved currents of the three-reggeon interaction
9903074,String Thermalization in Static Spacetimes
9903028,Intersecting Orbifold Planes and Local Anomaly Cancellation in M-Theory
9903082,First order phase transitions and integrable field theory. The dilute
9903140,Solitons on Branes
9903021,T-duality of large N QCD
9902103,Flow equations for the quantum electrodynamics on the light-front
9903085,RG Fixed Points in Supergravity Duals of 4-d Field Theory and
9903057,Superdualities; Brane Tensions and Massive IIA/IIB Duality
9902081,A Study of a Non-Abelian Generalization of the Born-Infeld Action
9902138,Towards a Nonperturbative Covariant Regularization in 4D Quantum Field
9903087,Whitham Integrability in Seiberg-Witten Theory
9903138,Vortex Solutions of Nonrelativistic Fermion and Scalar Field Theories
9902180,$PSL(n|n)$ Sigma Model as a Conformal Field Theory
9903037,On the supersymmetric formulation of Unitary Matrix Model of type IIB
9902041,Gravity From Topological Field Theory
9903160,String Dualities in the Presence of Anomalous U(1) Symmetries
9902101,Holographic View of Causality and Locality via Branes in AdS/CFT
9902099,Quantization of the Superstring with Manifest U(5) Super-Poincare
9903161,Bosonic Quadratic Actions for 11D Supergravity on AdS_7/4 x S_4/7
9902018,Instantons Versus Supersymmetry: Fifteen Years Later
9902053,Anharmonic Oscillators; Spectral Determinant and Short Exact Sequence of
9903047,Instanton-like Excitations in 2D Fermionic Field Theory
9902125,On running couplings in gauge theories from type-IIB supergravity
9903120,N=(0;4) Quiver $SCFT_2$ and Supergravity on $AdS_3 \times S^2$
9903169,Non-highest weight representations of the current algebra
9903075,Soliton formulation by Moyal algebra
9903125,Brane mapping under $(-1)^{F_L}$
9903042,Stringy Corrections to the Wilson Loop in N=4 Super Yang-Mills Theory
9903044,When radiative corrections are finite but undetermined
9902027,Infrared region of QCD and confinement
9902146,Cohomological aspects of Abelian gauge theory
9902115,Aspects of Chern-Simons Theory
9902184,Quantum Cosmology from \cal{N} = 4 Super Yang - Mills Theory
9903092,Reduction of Coupling Parameters and Duality
9903158,Symplectic reduction of p-form electrodynamics
9902033,On Mirror Symmetry in Three Dimensional Abelian Gauge Theories
9903059,Anomalies; Unitarity and Quantum Irreversibility
9902126,Pre-bangian origin of our entropy and time arrow
9902206,Kaluza-Klein Monopole and 5-brane Effective Actions
9903023,Localization Instability in the Rotating D-branes
9902117,Quark spectra; topology and random matrix theory
9903111,On the Yangian Y(e_8) quantum symmetry of maximal supergravity in two
9903171,Renormalizability and the Scalar Field
9902171,Aspects of the M5-Brane
9903067,A Comment on the Zamolodchikov c-Function and the Black String Entropy
9902179,Five-branes; Seven-branes and Five-dimensional E_n field theories
9902084,Gauge Independence of the Effective Potential Revisited
9903054,Scattering from an AdS_3 bubble and an exact AdS_3
9903072,Bosonic-type S-Matrix; Vacuum Instability and CDD Ambiguities
9902034,AdS Calibrations
9903055,Spin-2 gauge theories and perturbative gauge invariance
9903153,The String Tension in Two Dimensional Gauge Theories
9903035,Higher-order corrections to the two and three-fermion Salpeter equations
9903102,Zitterbewegung and reduction: 4D spinning particles and 3D anyons on
9903005,Supersymmetric Index Of Three-Dimensional Gauge Theory
9902200,Supergravity; AdS/CFT Correspondence and Matrix Models
9903121,Topological aspects in non-Abelian gauge theory
9902020,A Model of Nonlocal Quantum Electrodynamics : Time's Arrow and EPR-like
9903150,Z_2-Graded Cocycles in Higher Dimensions
9902021,Qualitative Properties of the Dirac Equation in a Central Potential
9902199,Two-dimensional Chiral Anomaly in Differential Regularization
9903001,Instanton Moduli and Brane Creation
9902066,On the supersymmetries of anti de Sitter vacua
9903165,M-Theory and the Light Cone
9902176,Witten's Cubic Vertex in the Comma Theory (I)
9902039,Exact solutions in the Yang-Mills-Wong theory
9902141,Toroidal solitons in 3+1 dimensional integrable theories
9902158,Tachyon Condensation and Graviton Production in Matrix Theory
9902148,P-brane Black Holes and Post-Newtonian Approximation
9903061,Seiberg's Duality from Monodromy of Conifold Singularity
9903079,Kinematics of $AdS_{5}/CFT_{4}$ Duality
9902042,Graviton and gauge boson propagators in AdS(d+1)
9903148,Neutral Particles and Super Schwinger Terms
9902196,On D-branes in Type 0 String Theory
9902143,Massless and spinning particles as dynamics in one dimensional
9903010,A note on heterotic/type I' duality and D0 brane quantum mechanics
9902095,Effective potential in non-supersymmetric SU(N) x SU(N) gauge theory and
9903090,Confinement in 4D Yang-Mills Theories from Non-Critical Type 0 String
9903162,Singletons and Logarithmic CFT in ADS/CFT correspondence
9902142,Deformations of the root systems and new solutions to generalised WDVV
9902076,Confining solutions of SU(3) Yang-Mills theory
9903058,AdS_3 Black Hole Entropy and the Spectral Flow on the Horizon
9902080,Flavor ``Conservation'' and Hierarchy in TeV-scale Supersymmetric
9902071,Boundary Inflation
9902035,(Non) singular Kantowski-Sachs Universe from quantum spherically reduced
9902017,Towards a Nonperturbative Path Integral in Gauge Theories
9902116,D-Branes; Derived Categories; and Grothendieck Groups
9902088,Holography; Cosmology and the Second Law of Thermodynamics
9902114,Renormalization Proof for Spontaneously broken Yang-Mills Theory with
9903025,Higher-derivative terms in one-loop effective action for general
9903050,D-instantons and Matrix Models
9902064,Borel Summation of the Derivative Expansion and Effective Actions
9903168,Integrable theories in any dimension: a perspective
9903048,The boundary S-matrix and the AdS to CFT dictionary
9902022,Two Lectures on the AdS/CFT Correspondence
9902059,Non commutative gravity from the ADS/CFT correspondence
9903142,Glueball Mass Spectrum from Supergravity
9903081,String creation in D6-brane background
9902028,Non-Abelian Chern-Simons Particles in an External Magnetic Field
9903117,String Theory; Matrix Model; and Noncommutative Geometry
9902170,Charged AdS Black Holes and Catastrophic Holography
9903027,Consistent Off-Shell Tree String Amplitudes
9902144,Renormalization group for the internal space
9903089,On Central Charges and Hamiltonians for 0-brane dynamics
9902083,Retarded thermal Greens functions and forward scattering amplitudes at
9903096,Topology and the Dirac Operator Spectrum in Finite-Volume Gauge Theories
9902049,Gravitational Mass in Asymptotically de Sitter Space-Times with
9902086,Scale Invariance of Dirac Condition $g_e g_m = 1$ in Type 0 String
9902139,Defect Formation Through Boson Condensation in Quantum Field Theory
9903143,Anti-De Sitter BPS Black Holes in N=2 Gauged Supergravity
9903017,Light-Cone Quantization of the Schwinger Model
9902189,The deformed two-dimensional black hole
9902172,Fields topology and perturbation theory
9902201,On the structure of exact effective action for N=1 supersymmetric
9902045,The D2-D6 System and a Fibered AdS Geometry
9902123,Chern-Simons Theories in the AdS/CFT Correspondence
9903159,Higgsed antisymmetric tensors and topological defects
9902092,On K3-Thurston 7-manifolds and their deformation space: A case study
9902079,AdS_3/CFT_2 Correspondence and Space-Time N=3 Superconformal Algebra
9903127,Comments on Topologically Massive Gravity with Propagating Torsion
9902175,Group Approach to Quantization of Yang-Mills Theories: A Cohomological
9903123,Stable non-BPS D-branes in Type I string theory
9902164,osp(1;2)-covariant Lagrangian quantization of irreducible massive gauge
9902054,Quantum Generation of the non-Abelian SU(N) Gauge Fields
9903155,Non-renormalization of induced charges and constraints on strongly
9903114,Some Algebraic Symmetries of (2;2)-Supersymmetric Systems
9902038,Harmonic superpotentials and symmetries in gauge theories with eight
9902207,Gauging of 1d-space translations for nonrelativistic point particles
9903066,Direct Calculation of Breather S Matrices
9902149,Supermembranes in curved superspace and near-horizon geometries
9902198,Heisenberg and Modular Invariance of N=2 Conformal Field Theory
9902037,Local D=4 Field Theory on $\kappa$--Deformed Minkowski Space
9903077,The One-loop UV Divergent Structure of U(1) Yang-Mills Theory on
9903043,The M(atrix) model/adS_2 correspondence
9902104,Quantizing field theories in noncommutative geometry and the
9903167,On the relation between Green's functions of the SUSY theory with and
9902087,High Temperature Limit of the N= 2 Matrix Model
9903101,Dynamics on the Light Cone : Compact versus Continuum Quantization
9902100,The 0-brane action in a general D=4 supergravity background
9902060,On q-deformed Poschl-Teller potentials
9902085,The Complex of Solutions of the Nested Bethe Ansatz. The A_2 Spin Chain
9902145,Defining the Force between Separated Sources on a Light Front
9902195,Phases of R-charged Black Holes; Spinning Branes and Strongly Coupled
9902205,The Ruijsenaars-Schneider Model in the Context of Seiberg-Witten Theory
9903070,Negative modes and decay-rate transition
9902068,Membrany corrections to the string anti-string potential in M5-brane
9902051,Supermembranes and Super Matrix Models
9903097,Gauge conditions for non-abelian Chern-Simons system consistent with
9903008,Loop corrections and graceful exit in string cosmology
9902212,Is the Standard Model Renormalizable?
9902025,Bound States in Models of Asymtotic Freedom
9903084,Toward a Field Theoretical Description of Topologically Linked Polymers
9903134,Hidden Relation between Reflection Amplitudes and Thermodynamic Bethe
9903116,Topology of non-topological Chern-Simons vortices
9903041,The singleton action action from the supermembrane
9902157,Generalized statistics in one dimension
9903139,Moduli Spaces of D-branes in CFT-backgrounds
9903131,Infinite Dimensional Free Algebra and the Forms of the Master Field
9903040,Zero modes of the Dirac operator in three dimensions
9902150,Dynamically Favored Chiral Symmetry Breakings in Supersymmetric Quantum
9902166,Rotating Rotated Branes
9902044,Singular dimensions of the N=2 superconformal algebras II: the twisted
9903083,Symmetries and causes of the coincidence of the radiation spectra of
9902016,Division Algebras: 26 Dimensions; 3 Families
9903166,A candidate for a background independent formulation of M theory
9902181,On the Effective Potential of the Dp- anti Dp system in type II theories
9903135,A Universal Lagrangian for Massive Yang-Mills Theories without Higgs
9902193,Free Fermions at Finite Temperature: An Application of the
9903112,A nonperturbative regularization of the supersymmetric Schwinger model
9902129,Killing spinors and Supersymmetry on AdS
9903045,On `Graceful Exit' from inflationary phase in two-dimensional Liouville
9902204,Dirac-Born -Infeld Equations
9903156,Finite energy Dirac-Born-Infeld monopoles and string junctions
9903024,Low-Energy Effective Action in N=4 Super Yang-Mills Theory
9903033,On the conformal anomaly from higher derivative gravity in AdS/CFT
9902024,Fluid Dynamical Profiles and Constants of Motion from d-Branes
9902160,Brane Transfer Operations and T-Duality of Non-BPS States
9902091,Quantum field aspect of Unruh problem
9903141,Central extensions and quantum physics
9902124,Berry phase for oscillating neutrinos
9903091,D3-brane - D-instanton configuration and N=4 super YM theory in constant
9903157,Free Energies and Probe Actions for Near-horizon D-branes and D1 + D5
9902113,Eigenvalue Distributions in Yang-Mills Integrals
9902165,Lattice Chern-Simons Gravity via Ponzano-Regge Model
9903068,Seiberg-Witten Theory and Integrable Systems
9902029,Vacuum structure in supersymmetric Yang-Mills theories with any gauge
9902194,Superconformal Deformations and Space-Time Symmetries
9903029,Non-holomorphic Corrections from Threebranes in F Theory
9903098,Gauge conditions for an Abelian Chern-Simons system consistent with
9902031,High-energy scattering in gauge theories and integrable spin chains
9902122,Spacetime Superalgebra in AdS_4 \times S^7 via Supermembrane Probe
9902082,Superalgebra and Conservative Quantities in N=1 Self-dual Supergravity
9902109,Light-cone formulation and spin spectrum of non-critical fermionic
9902183,Quantum Global Structure of de Sitter Space
9903108,Branes at Angles from DBI Action
9903086,On the Quantization of the GS Type IIB Superstring Action on AdS3 X S3
9902065,Dynamical Domain Wall Defects in 2+1 Dimensions
9902048,Massive Gauge Axion Fields
9903136,Addenda and corrections to work done on the path-integral approach to
9903164,Super Fivebranes near the boundary of $AdS_7\times S^4$
9902197,Baryons and Flux Tubes in Confining Gauge Theories from Brane Actions
9902047,A perturbative re-analysis of N=4 supersymmetric Yang--Mills theory
9902061,Bosonic Structure of a 2-Dimensional Fermion Model with Interaction
9903016,On Path Dependent State Space for the Proca Field
9902155,Dilaton-driven confinement
9903038,Semi Localized Brane Intersections in SUGRA
9902203,The structure of the exact effective action and the quark confinement in
9903034,On an Alternative Approach to Gravitation
9902069,Spontaneously Broken Translational Invariance of Compactified Space
9903122,Explicit N=2 supersymmetry for higher-spin massless fields in D=4 AdS
9902167,Boundary Conformal Field Theories; Limit Sets of Kleinian Groups and
9903147,A Simple Algebraic Derivation of the Covariant Anomaly and Schwinger
9903099,Matrix Theory and Feynman Diagrams
9903064,Temperature Instabilities in N=4 Strings
9902096,Generally Covariant Conservative Energy-Momentum for Gravitational
9902169,Comments on D-Instantons in c<1 Strings
9902102,D-branes; T-duality; and Index Theory
9903018,The Indispensability of Ghost Fields in the Light-Cone Gauge
9903126,(2;0)-Super-Yang-Mills Coupled to Non-Linear Sigma-Model
9903109,On Asymptotic Freedom and Confinement from Type-IIB Supergravity
9903133,A New Basis Function Approach to 't Hooft-Bergknoff-Eller Equations
9903062,Fluctuation-dissipation theorem and the Unruh effect of scalar and Dirac
9903030,Formulation of Matrix Theory at Finite Temperature
9902137,Boundary terms in the AdS/CFT correspondence for spinor fields
9903100,Family Unification from Universality
9903014,Strings and Discrete Fluxes of QCD
9902056,Nonselfdual solutions for gauge fields in Schwarzschild and deSitter
9902093,Absorption cross section and Hawking radiation in two-dimensional AdS
9903056,Of McKay Correspondence; Non-linear Sigma-model and Conformal Field
9902043,Probing D0-D6 Black Hole Configuration: 2-Loop Matrix Theory Correction
9903051,Blowing-Up the Four-Dimensional Z_3 Orientifold
9902188,Thermal Effects on the Low Energy N=2 SUSY Yang-Mills Theory
9903052,Towards the Standard Model spectrum from elliptic Calabi-Yau
9903073,The Bogoluibov Renormalization Group in Theoretical and Mathematical
9902110,On Non-Supersymmetric CFT in Four Dimensions
9902136,Quantum field theory of electrodynamic phenomena that requires no
9903144,Heterotic M-Theory Vacua with Five-Branes
9902119,Comments on Brane Configurations with Semi-infinite D4 Branes
9902185,On the Generalised Pauli--Villars Regularization of the Standard Model
9903060,Special properties of a submanifold of su(3)
9902055,Low-Scale Closed Strings and their Duals
9902108,Conservative Currents of Boundary Charges in $AdS_{2+1}$ Gravity
9902134,The BPS Spectra of Gauge Theories in Two and Four Dimensions
9902128,Localized Intersecting Brane Solutions of D=11 Supergravity
9902192,XXZ spin chain in transverse field as a regularization of the
9903106,Gauge Transformation Properties of Vector and Tensor Potentials
9903012,On the Heterotic Dipole at Strong Coupling
9903020,Higher Spin N=8 Supergravity in AdS_4
9903104,Geometrical Aspects of Fivebranes in Heterotic/F-Theory Duality in Four
9902046,On the Quantization of the GS String on $AdS_5 \times S^5$
9902098,Conformal Field Theory of AdS Background with Ramond-Ramond Flux
9903007,An introduction to AdS/CFT correspondence
9902173,Cosmic Holography
9903113,Eisenstein Series and String Thresholds
9902078,On Matrix Description of IIA Center of Mass
9903130,Hidden nonlinear supersymmetries in pure parabosonic systems
9903154,T-Duality in Sigma Models with Kaluza-Klein Metric as Electric-Magnetic
9902040,Asymptotic symmetries of AdS_2 and conformal group in d=1
9903065,AdS3 Gravitational Instantons from Conformal Field Theory
9902023,Neumann Boundary Conditions from Born-Infeld Dynamics
9903149,Towards a stringy extension of self-dual super Yang-Mills
9902133,Gauge Fixing and BFV Quantization
9903076,Feynman integrals with tensorial structure in the negative dimensional
9902032,Non-perturbative Temperature Instabilities in N=4 Strings
9902187,Strings; Noncommutative Geometry and the Size of the Target Space
9903046,Calabi-Yau Black Holes and Enhancement of Supersymmetry in Five
9902211,CNM Models; Holomorphic Functions and Projective Superspace C-Maps
9903115,Gauge Symmetry Breaking in Models inspired by Non-Commutative Geometry
9902151,Form Factors in Off--Critical Superconformal Models
9902140,Knots in interaction
9903063,Singularities in axially symmetric solutions of Einstein-Yang-Mills and
9902073,Gauge theory origins of supergravity causal structure
9902177,Monopole-like Excitations as a Source of Confinement in the
9902135,Charged Vacuum Condensate Near a Superconducting Cosmic String
9903132,Thermodynamic Stability and Phases of General Spinning Branes
9902118,Marginal Deformations from Branes
9902107,An Effective Supergravity for the Thermal Phases of N=4 Strings
9903049,Supersymmetry and the Yang-Mills Effective Action at Finite N
9902111,Two monopoles of one type and one of another
9902209,N=1 Supersymmetric Yang-Mills on the lattice at strong coupling
9902156,6D black string as a model of the AdS/CFT correspondence
9903019,Constraints on Theories With Large Extra Dimensions
9903146,An Uncertainty Relation of Space-Time
9902036,Strongly Coupled Lattice Gauge Theories and Antiferromagnetic Spin
9902168,Conformal N=0 d=4 Gauge Theories from AdS/CFT Superstring Duality?
9902132,Symmetry breaking boundaries I. General theory
9902075,Finite Temperature Correlation Functions in Integrable QFT
9903032,Spinning Particle as a Non-trivial Rotating Super Black Hole with Broken
9903036,M-theory on AdS_4xM^{111}: the complete Osp(2|4)xSU(3)xSU(2) spectrum
9903011,Some Aspects of Quantum Gravity in the Causal Approach
9903152,Poisson-Lie T-Duality and Bianchi Type Algebras
9902050,(1;9)-spacetime --> (1;3)-spacetime: Reduction => U(1)xSU(2)xSU(3)
9903009,Tunneling and Nucleation Rate in the (\lambda\phi^4/4! +
9903151,Pade Approximants and Borel Summation for QCD Perturbation Expansions
9902089,Eigenvalue Dynamics and the Matrix Chain
9902030,Solutions to the reflection equation and integrable systems for N=2 SQCD
9902131,Introduction to the Maldacena Conjecture on AdS/CFT
9903080,AdS/CFT Correspondence and Quotient Space Geometry
9903069,New Gauge Invariant Formulation of the Chern-Simons Gauge Theory:
9903137,The SO(N) principal chiral field on a half-line
9903105,Ward Identity for Membranes
9903053,Local Mirror Symmetry: Calculations and Interpretations
9902097,Inflating; Warming Up; and Probing the Pre-Bangian Universe
9902090,On the Relevance of Singular Solutions in dS_3 and AdS_3 Gravity
9903006,Consistent sigma-models in N=1 supergravity
9902120,D0-branes in Gepner models and N=2 black holes
9902106,On the Holographic S-matrix
9903107,One Loop Renormalizability of Supersymmetric Yang-Mills Theories on
9902072,Universal Thermal Instabilities and the High-Temperature Phase of the
9903022,Supersymmetric completion of supersymmetric quantum mechanics
9902178,A Note on the Superstring BRST Operator
9903129,Stable Non-BPS Membranes on M(atrix) Orientifold
9902208,Partially Localized Intersecting BPS Branes
9902190,On the Thermodynamics of a Gas of AdS Black Holes and the Quark-Hadron
9903093,Mirror Symmetries for Brane Configurations and Branes at Singularities
9903071,Boundary currents and hamiltonian quantization of fermions in background
9903026,Confinement and Condensates Without Fine Tuning in Supergravity Duals of
9902058,String Thermodynamics in D-Brane Backgrounds
9902105,Descent Relations Among Bosonic D-branes
9903094,Non-renormalization of two and three Point Correlators of N=4 SYM in N=1
9902186,Non-trivial flat connections on the 3-torus II: The exceptional groups
9902052,What Do CFTs Tell Us About Anti-de Sitter Spacetimes?
9903119,Thouless energy in QCD and effects of diffusion modes on level
9902162,On the Beta Function in Supersymmetric Gauge Theories
9903103,On Different Criteria for Confinement
9902130,Mass and Decay Spectra of the Piecewise Uniform String
9903145,Anomalies and inflow on D-branes and O-planes
9902094,A topological invariant of RG flows in 2D integrable quantum field
9903118,A Study of Brane Solutions in D-dimensional Coupled Gravity System
9902074,Asymptotic Freedom and Confinement from Type 0 String Theory
